V1,V2,V3,V4,V5,V6,V7,Class
4,14,8,0,0,16.12,38.01,5
3,14,11,0,0,17.8,34.93,5
1,0,22,10,14,12.81,24.17,5
1,1,33,9,26,10.63,36.67,5
2,5,16,10,13,5.83,23.26,5
2,10,18,22,12,13.42,32.56,5
0,0,0,0,39,39.0,43.83,5
5,9,5,0,0,10.3,30.41,5
2,19,16,19,8,8.0,31.4,5
2,17,30,20,20,10.44,43.83,5
3,11,8,0,0,13.6,27.31,5
0,0,0,1,32,32.02,34.93,5
1,0,26,11,21,12.08,36.07,5
1,1,26,10,18,12.04,29.07,5
0,0,0,0,21,21.0,28.32,5
4,16,10,14,5,5.39,35.78,5
3,9,7,0,0,11.4,21.93,5
0,0,0,2,20,20.1,22.36,5
5,20,6,0,0,20.88,48.8,5
2,14,18,19,13,7.07,32.2,5
2,7,24,14,19,8.6,31.3,5
0,0,0,0,34,34.0,40.5,5
4,12,7,0,0,13.89,32.2,5
4,35,12,25,6,11.66,50.21,5
2,12,21,15,14,7.62,30.89,5
3,16,13,16,6,7.0,26.4,5
0,0,0,2,25,25.08,31.4,5
2,6,20,12,16,7.21,26.83,5
3,31,19,25,10,10.82,49.04,5
3,12,9,0,0,15.0,31.38,5
2,18,25,21,20,5.83,36.62,5
1,1,24,10,18,10.82,28.3,5
1,2,20,9,15,8.6,22.36,5
1,1,27,7,24,6.71,30.41,5
0,0,0,2,32,32.06,35.78,5
3,18,7,0,0,19.31,28.43,5
0,0,0,0,23,23.0,25.94,5
0,0,0,1,32,32.02,34.93,5
1,2,35,16,27,16.12,39.36,5
0,0,0,0,37,37.0,41.15,5
3,19,16,19,8,8.0,30.61,5
4,21,8,0,0,22.47,38.42,5
2,12,18,12,9,9.0,31.38,5
0,0,0,0,20,20.0,27.59,5
0,0,0,2,33,33.06,37.12,5
1,0,29,12,18,16.28,31.38,5
2,6,20,16,16,10.77,28.84,5
0,0,0,1,26,26.02,29.07,5
1,0,24,9,20,9.85,26.83,5
3,12,9,0,0,15.0,30.46,5
4,20,8,0,0,21.54,39.05,5
0,0,0,1,35,35.01,48.1,5
4,18,12,10,6,10.0,41.15,5
3,17,13,0,0,21.4,42.54,5
3,23,16,23,8,8.0,33.97,5
1,0,30,14,24,15.23,33.54,5
3,20,20,17,10,10.44,43.83,5
5,7,5,0,0,8.6,31.3,5
1,1,35,9,30,9.43,48.1,5
3,15,14,12,7,7.62,30.89,5
5,6,4,0,0,7.21,28.84,5
5,9,4,0,0,9.85,26.83,5
0,0,0,2,30,30.07,38.42,5
1,1,38,29,26,30.46,47.8,5
1,1,21,10,16,10.3,26.4,5
4,9,5,0,0,10.3,23.26,5
0,0,0,1,27,27.02,30.41,5
2,9,15,10,10,5.1,23.26,5
2,23,16,23,8,8.0,33.24,5
1,0,23,6,20,6.71,25.94,5
3,12,16,12,8,8.0,26.83,5
4,21,14,10,7,13.04,44.29,5
2,17,14,17,7,7.0,26.25,5
0,0,0,1,31,31.02,34.89,5
1,0,25,17,18,18.38,33.3,5
4,10,6,5,3,5.83,23.26,5
1,1,29,12,21,13.6,32.2,5
5,5,3,0,0,5.83,23.26,5
1,0,29,12,18,16.28,31.38,5
0,0,0,1,20,20.02,21.93,5
1,2,27,12,21,11.66,36.8,5
2,10,14,10,7,7.0,24.17,5
4,14,8,0,0,16.12,33.54,5
0,0,0,1,31,31.02,34.89,5
3,20,20,17,10,10.44,43.83,5
0,0,0,2,34,34.06,38.01,5
4,34,12,20,6,15.23,48.8,5
1,2,25,19,16,19.24,31.4,5
2,16,24,16,12,12.0,39.4,5
2,18,14,18,7,7.0,28.43,5
0,0,0,1,25,25.02,31.4,5
4,19,8,8,4,11.7,30.61,5
5,20,6,0,0,20.88,48.8,5
1,2,34,14,24,15.62,38.01,5
2,17,14,17,7,7.0,26.25,5
3,12,9,0,0,15.0,30.46,5
2,14,24,16,16,8.25,34.89,5
2,25,30,35,24,11.66,50.21,5
0,0,0,0,37,37.0,41.15,5
0,0,0,2,39,39.05,49.82,5
3,22,23,22,12,11.0,40.5,5
3,19,16,19,8,8.0,30.61,5
1,0,25,17,18,18.38,33.3,5
0,0,0,0,28,28.0,30.46,5
1,0,24,6,20,7.21,28.84,5
5,14,5,0,0,14.87,35.78,5
0,0,0,2,39,39.05,43.83,5
2,10,16,16,13,6.71,26.4,5
0,0,0,0,33,33.0,36.67,5
1,1,25,17,18,17.46,31.4,5
2,13,20,23,16,10.77,33.97,5
3,29,13,0,0,31.78,47.8,5
2,11,16,11,8,8.0,27.31,5
0,0,0,2,24,24.08,26.83,5
3,15,14,12,7,7.62,30.89,5
0,0,0,2,34,34.06,38.01,5
3,17,17,14,8,9.49,38.01,5
2,22,24,23,17,7.07,41.05,5
1,2,34,14,24,15.62,38.01,5
3,23,8,0,0,24.35,33.24,5
0,0,0,1,30,30.02,39.05,5
3,12,9,0,0,15.0,30.46,5
1,2,25,13,20,12.08,33.97,5
3,12,9,0,0,15.0,31.38,5
3,16,21,16,10,11.0,35.78,5
3,31,18,16,9,17.49,46.75,5
0,0,0,0,28,28.0,30.46,5
1,0,21,19,14,20.25,28.32,5
0,0,0,2,25,25.08,33.97,5
1,0,10,0,16,6.0,21.93,6
0,0,0,0,13,13.0,41.77,6
2,0,22,21,20,21.1,54.2,6
4,0,0,23,2,23.09,34.71,6
3,2,24,20,23,18.03,34.06,6
3,0,36,32,37,32.02,48.92,6
0,0,0,0,11,11.0,48.17,6
1,0,17,1,33,16.03,38.28,6
1,0,11,2,36,25.08,51.66,6
0,0,0,0,17,17.0,38.28,6
1,0,14,2,32,18.11,43.19,6
4,0,0,21,0,21.0,42.52,6
3,2,41,21,40,19.03,54.56,6
3,1,38,33,37,32.02,50.33,6
4,0,0,41,-1,41.01,60.88,6
2,0,12,28,11,28.02,41.73,6
4,0,0,13,0,13.0,45.8,6
1,0,15,0,37,22.0,44.1,6
3,2,46,42,44,40.05,62.29,6
3,2,35,29,34,27.02,46.23,6
2,0,14,21,14,21.0,35.47,6
1,0,16,2,32,16.12,38.83,6
2,0,8,6,8,6.0,27.02,6
2,0,9,9,9,9.0,43.6,6
1,0,14,0,29,15.0,38.29,6
1,0,10,1,20,10.05,28.6,6
1,0,17,0,30,13.0,39.7,6
0,0,0,0,6,6.0,42.01,6
2,0,18,23,18,23.0,37.01,6
2,0,24,25,25,25.02,54.56,6
2,0,18,21,18,21.0,50.22,6
3,0,26,22,24,22.09,36.88,6
2,0,17,14,17,14.0,39.7,6
2,0,6,8,4,8.25,17.8,6
0,0,0,0,16,16.0,28.23,6
0,0,0,0,14,14.0,45.28,6
1,0,16,2,41,25.08,46.53,6
2,0,10,10,11,10.05,21.93,6
4,0,0,7,-2,7.28,26.63,6
0,0,0,0,12,12.0,41.73,6
1,0,12,0,28,16.0,39.7,6
4,0,0,36,1,36.01,54.56,6
2,0,11,18,13,18.11,51.66,6
4,0,0,24,-2,24.08,36.88,6
2,0,9,21,9,21.0,37.44,6
1,0,14,0,39,25.0,52.8,6
1,0,25,1,44,19.03,60.88,6
4,0,0,14,2,14.14,35.23,6
4,0,0,35,-2,35.06,51.66,6
3,2,21,22,22,20.02,31.11,6
1,0,21,2,29,8.25,35.23,6
4,0,0,22,0,22.0,54.2,6
1,0,12,0,36,24.0,48.92,6
4,0,0,15,1,15.03,27.8,6
4,0,0,20,1,20.02,38.29,6
3,0,39,11,41,11.18,52.8,6
1,0,13,2,32,19.1,46.69,6
2,0,18,6,20,6.32,42.52,6
2,0,14,13,16,13.15,43.19,6
4,0,0,27,-1,27.02,52.8,6
1,0,9,0,33,24.0,43.6,6
1,0,14,2,37,23.09,48.92,6
3,1,23,8,24,7.07,32.8,6
4,0,0,11,0,11.0,34.01,6
3,2,24,12,25,10.05,29.55,6
3,2,32,32,34,30.07,46.69,6
1,0,18,1,24,6.08,29.68,6
3,1,45,25,43,24.08,58.01,6
0,0,0,0,7,7.0,37.44,6
2,0,25,26,25,26.0,60.88,6
0,0,0,0,18,18.0,44.65,6
3,2,32,27,31,25.02,41.87,6
4,0,0,19,-1,19.03,46.23,6
1,0,6,2,25,19.1,35.38,6
3,2,29,23,31,21.1,42.52,6
1,0,22,0,37,15.0,46.07,6
3,2,36,19,36,17.0,51.66,6
4,0,0,6,-2,6.32,35.61,6
4,0,0,6,2,6.32,37.01,6
3,2,36,37,38,35.06,53.76,6
3,0,13,8,13,8.0,17.8,6
4,0,0,8,1,8.06,28.23,6
2,0,12,11,10,11.18,23.85,6
1,0,18,0,24,6.0,35.61,6
2,0,7,18,6,18.03,42.52,6
3,0,31,25,29,25.08,39.82,6
0,0,0,0,17,17.0,39.2,6
4,0,0,16,1,16.03,42.64,6
0,0,0,0,13,13.0,29.83,6
3,2,33,27,31,25.08,42.64,6
3,2,35,32,35,30.0,48.17,6
4,0,0,11,0,11.0,17.8,6
1,0,15,0,37,22.0,44.1,6
1,0,6,1,24,18.03,34.71,6
1,0,7,2,32,25.08,41.87,6
1,0,15,0,24,9.0,32.65,6
2,0,21,18,22,18.03,35.23,6
2,0,14,10,16,10.2,45.28,6
3,2,37,10,37,8.0,48.92,6
4,0,0,13,0,13.0,41.77,6
2,0,18,20,20,20.1,35.61,6
3,2,29,20,29,18.0,35.23,6
4,0,0,24,-2,24.08,36.88,6
1,0,17,0,31,14.0,39.2,6
2,0,17,6,19,6.32,38.28,6
3,0,47,27,45,27.07,54.2,6
4,0,0,22,-1,22.02,48.17,6
4,0,0,15,0,15.0,41.73,6
4,0,0,31,2,31.06,53.01,6
2,0,10,17,12,17.12,28.6,6
0,0,0,0,10,10.0,22.2,6
0,0,0,0,14,14.0,43.19,6
3,2,32,20,33,18.03,45.28,6
2,0,11,21,13,21.1,39.82,6
1,0,22,1,43,21.02,53.01,6
3,1,23,8,24,7.07,32.8,6
2,0,7,10,5,10.2,31.06,6
4,0,0,20,0,20.0,39.82,6
0,0,0,0,9,9.0,29.21,6
4,0,0,13,1,13.04,46.52,6
4,0,0,17,1,17.03,31.06,6
2,0,12,11,10,11.18,23.85,6
0,0,0,0,7,7.0,42.52,6
3,2,43,33,42,31.02,58.8,6
0,0,0,0,18,18.0,44.65,6
0,0,0,0,22,22.0,62.29,6
4,0,0,8,0,8.0,39.2,6
1,0,9,0,22,13.0,29.21,6
0,0,0,0,25,25.0,58.8,6
0,0,0,0,13,13.0,46.69,6
4,0,0,17,1,17.03,31.06,6
3,0,13,8,13,8.0,17.8,6
1,0,21,0,30,9.0,38.42,6
0,0,0,0,16,16.0,37.44,6
1,0,13,1,38,25.02,50.33,6
2,0,18,6,16,6.32,29.68,6
4,0,0,23,2,23.09,34.66,6
3,0,37,24,37,24.0,44.1,6
0,0,0,0,18,18.0,29.68,6
1,0,16,0,37,21.0,46.4,6
0,0,0,0,21,21.0,38.42,6
2,0,12,16,12,16.0,39.7,6
1,0,11,2,26,15.13,34.06,6
0,0,0,0,11,11.0,50.21,6
0,0,0,0,25,25.0,60.88,6
1,0,11,2,36,25.08,51.66,6
3,1,30,14,28,13.15,39.7,6
1,0,7,1,26,19.03,30.41,7
3,1,31,8,32,7.07,34.93,7
2,0,7,14,7,14.0,30.41,7
3,2,33,33,32,31.02,46.67,7
0,0,0,0,14,14.0,44.1,7
3,1,44,30,43,29.02,53.25,7
3,2,44,36,43,34.01,56.85,7
3,2,35,36,34,34.01,50.21,7
1,0,7,0,20,13.0,23.41,7
2,0,17,28,17,28.0,47.63,7
1,0,16,0,38,22.0,46.04,7
2,0,19,11,19,11.0,39.36,7
3,0,28,15,27,15.03,37.54,7
0,0,0,0,12,12.0,34.41,7
1,0,20,0,40,20.0,52.2,7
2,0,7,6,5,6.32,16.16,7
1,0,12,1,35,23.02,38.91,7
1,0,13,0,26,13.0,35.0,7
1,0,18,0,34,16.0,45.45,7
0,0,0,0,8,8.0,32.8,7
2,0,8,17,7,17.03,27.8,7
1,0,24,1,35,11.05,35.69,7
1,0,15,0,25,10.0,32.02,7
1,0,23,2,45,22.09,58.9,7
0,0,0,0,6,6.0,18.87,7
3,2,31,8,33,6.32,35.11,7
2,0,8,17,7,17.03,27.8,7
3,1,18,8,19,7.07,21.47,7
1,0,6,2,31,25.08,35.11,7
1,0,20,2,27,7.28,35.47,7
0,0,0,0,12,12.0,38.91,7
1,0,18,0,36,18.0,47.8,7
0,0,0,0,24,24.0,45.28,7
1,0,15,1,39,24.02,48.01,7
2,0,18,25,18,25.0,59.41,7
0,0,0,0,7,7.0,16.16,7
0,0,0,0,9,9.0,46.67,7
1,0,18,0,36,18.0,47.8,7
0,0,0,0,23,23.0,48.37,7
1,0,23,2,41,18.11,51.4,7
3,1,35,17,34,16.03,38.91,7
1,0,18,0,34,16.0,45.45,7
0,0,0,0,8,8.0,22.8,7
2,0,25,15,24,15.03,53.25,7
3,2,17,8,18,6.08,21.63,7
0,0,0,0,9,9.0,37.44,7
1,0,13,0,28,15.0,37.54,7
0,0,0,0,24,24.0,41.77,7
3,1,18,17,18,16.0,24.76,7
0,0,0,0,14,14.0,42.72,7
0,0,0,0,17,17.0,50.25,7
3,0,35,9,35,9.0,48.1,7
1,0,12,0,18,6.0,24.08,7
3,2,27,23,25,21.1,35.47,7
3,2,23,18,23,16.0,29.21,7
2,0,15,10,13,10.2,26.0,7
2,0,23,30,23,30.0,45.97,7
1,0,12,0,31,19.0,38.6,7
3,2,23,22,25,20.1,33.3,7
2,0,12,33,12,33.0,48.1,7
0,0,0,0,18,18.0,34.93,7
1,0,17,1,29,12.04,40.31,7
2,0,22,12,21,12.04,46.32,7
1,0,7,2,23,16.12,29.21,7
0,0,0,0,23,23.0,56.85,7
2,0,25,22,24,22.02,45.65,7
2,0,8,11,6,11.18,32.8,7
1,0,6,1,18,12.04,21.47,7
0,0,0,0,18,18.0,47.8,7
0,0,0,0,15,15.0,32.02,7
0,0,0,0,23,23.0,58.9,7
1,0,19,1,31,12.04,38.01,7
1,0,9,2,31,22.09,41.11,7
3,1,43,9,41,8.25,44.38,7
0,0,0,0,18,18.0,50.99,7
2,0,6,18,6,18.0,36.72,7
3,1,38,35,37,34.01,51.66,7
1,0,18,0,24,6.0,31.4,7
1,0,12,2,20,8.25,26.25,7
2,0,7,10,6,10.05,19.85,7
2,0,6,10,7,10.05,21.47,7
1,0,13,2,20,7.28,26.63,7
1,0,6,1,14,8.06,18.87,7
2,0,13,14,15,14.14,33.3,7
3,2,21,19,21,17.0,28.32,7
2,0,7,6,5,6.32,16.16,7
2,0,6,18,6,18.0,36.72,7
2,0,25,22,23,22.09,41.34,7
3,0,21,18,21,18.0,27.66,7
0,0,0,0,15,15.0,37.74,7
2,0,6,6,4,6.32,24.76,7
0,0,0,0,23,23.0,45.97,7
1,0,14,0,24,10.0,30.61,7
0,0,0,0,20,20.0,49.24,7
3,0,31,23,29,23.09,38.6,7
2,0,12,16,12,16.0,24.08,7
1,0,12,2,20,8.25,26.25,7
0,0,0,0,13,13.0,35.0,7
3,0,24,19,25,19.03,31.4,7
2,0,7,7,5,7.28,29.21,7
0,0,0,0,9,9.0,46.67,7
3,2,24,22,26,20.1,34.06,7
0,0,0,0,16,16.0,46.04,7
2,0,18,10,17,10.05,31.4,7
3,2,33,28,32,26.02,45.28,7
2,0,19,19,19,19.0,39.82,7
0,0,0,0,17,17.0,47.63,7
2,0,21,14,21,14.0,36.77,7
3,1,41,39,39,38.05,56.59,7
3,1,31,7,30,6.08,38.01,7
3,2,22,9,21,7.07,23.77,7
0,0,0,0,23,23.0,44.55,7
1,0,21,1,32,11.05,36.77,7
3,0,40,31,42,31.06,52.2,7
0,0,0,0,24,24.0,54.92,7
3,1,33,9,35,8.25,39.82,7
1,0,25,1,44,19.03,53.25,7
6,8,6,2,6,6.0,14.42,8
2,0,16,2,24,8.25,38.83,8
4,11,8,7,8,4.0,17.8,8
1,1,5,0,10,5.1,23.85,8
0,12,0,2,4,10.77,27.29,8
0,17,0,0,13,21.4,43.86,8
4,1,19,11,22,10.44,24.6,8
4,20,0,21,6,6.08,34.71,8
0,17,0,3,5,14.87,32.76,8
5,9,0,9,8,8.0,20.59,8
4,19,11,13,11,6.0,24.84,8
5,10,0,10,8,8.0,16.97,8
2,0,10,0,19,9.0,31.3,8
3,9,21,21,28,13.89,36.24,8
6,29,10,25,10,4.0,43.19,8
2,0,30,29,44,32.2,55.0,8
1,0,14,0,28,14.0,51.61,8
0,25,0,2,8,24.35,56.82,8
2,0,13,6,19,8.49,31.62,8
3,1,23,15,30,15.65,33.54,8
3,2,29,19,38,19.24,44.42,8
4,4,10,10,12,6.32,16.97,8
5,7,11,4,11,3.0,15.65,8
3,0,15,1,19,4.12,24.6,8
4,19,9,13,9,6.0,42.49,8
1,1,3,0,6,3.16,20.59,8
2,0,10,0,21,11.0,43.19,8
3,0,33,25,41,26.25,65.3,8
0,9,0,1,4,8.94,17.8,8
0,20,0,0,9,21.93,34.06,8
0,25,0,13,7,13.89,38.9,8
3,8,0,8,9,9.0,16.12,8
6,14,9,10,9,4.0,29.53,8
4,1,19,11,22,10.44,24.6,8
4,7,21,13,26,7.81,29.07,8
5,10,0,8,11,11.18,16.28,8
2,0,14,0,29,15.0,51.11,8
1,0,4,0,8,4.0,13.89,8
4,6,20,12,24,7.21,27.78,8
2,0,4,0,9,5.0,16.64,8
3,0,16,7,20,8.06,27.29,8
4,7,20,13,24,7.21,27.29,8
2,0,8,0,17,9.0,29.53,8
1,0,4,0,7,3.0,15.65,8
0,20,0,0,9,21.93,34.06,8
5,7,11,4,11,3.0,15.65,8
2,0,15,8,23,11.31,39.7,8
3,7,0,7,8,8.0,18.36,8
6,9,10,3,10,6.0,16.64,8
0,35,0,14,12,24.19,62.2,8
5,24,10,19,10,5.0,51.88,8
2,0,14,13,21,14.76,38.9,8
2,0,6,0,11,5.0,20.0,8
2,0,4,0,8,4.0,16.28,8
1,2,5,0,10,5.39,36.24,8
0,37,0,0,13,39.22,55.17,8
6,22,6,17,6,5.0,47.41,8
5,19,10,14,10,5.0,32.2,8
3,0,8,7,10,7.28,16.28,8
2,0,16,0,33,17.0,59.91,8
4,25,41,39,50,16.64,65.3,8
3,12,0,13,6,6.08,31.3,8
4,31,7,26,7,5.0,49.04,8
3,0,33,25,41,26.25,65.3,8
4,8,9,5,9,3.0,16.12,8
4,5,19,11,22,6.71,24.6,8
5,27,6,22,6,5.0,37.48,8
1,2,4,0,8,4.47,27.29,8
2,0,10,13,14,13.6,19.8,8
2,0,12,0,23,11.0,46.69,8
3,3,19,25,26,23.09,37.48,8
2,0,10,0,19,9.0,32.76,8
5,12,0,14,10,10.2,27.78,8
2,0,10,7,16,9.22,18.36,8
0,13,0,7,4,7.21,29.07,8
5,10,0,8,11,11.18,16.28,8
4,2,20,12,24,10.77,27.29,8
4,13,15,17,18,5.0,26.91,8
4,7,25,24,30,17.72,39.7,8
1,8,5,0,10,9.43,26.91,8
2,0,11,1,17,6.08,25.55,8
2,0,16,0,33,17.0,69.31,8
3,20,0,20,9,9.0,34.06,8
4,14,0,16,10,10.2,33.29,8
1,0,4,0,8,4.0,13.89,8
0,5,0,0,4,6.4,13.89,8
2,0,10,1,15,5.1,23.85,8
4,19,7,14,7,5.0,42.49,8
3,10,27,26,36,18.36,45.61,8
5,11,7,6,7,5.0,17.8,8
4,18,8,13,8,5.0,43.86,8
0,26,0,10,9,18.36,45.61,8
5,21,0,21,6,6.0,47.41,8
3,1,27,18,36,19.24,40.71,8
6,33,6,28,6,5.0,59.91,8
5,7,0,7,10,10.0,16.64,8
3,0,20,7,25,8.6,39.7,8
2,0,4,0,8,4.0,15.62,8
4,22,0,24,6,6.32,39.7,8
1,0,5,0,10,5.0,19.8,8
3,0,33,34,41,34.93,69.31,8
1,0,13,0,26,13.0,43.86,8
6,26,7,20,7,6.0,51.11,8
1,0,13,0,26,13.0,42.49,8
1,0,15,0,30,15.0,60.83,8
1,0,12,0,24,12.0,41.18,8
2,0,10,0,21,11.0,36.24,8
5,15,0,17,11,11.18,35.51,8
3,15,0,17,7,7.28,24.84,8
4,38,0,38,9,9.0,59.67,8
4,20,7,14,7,6.0,41.18,8
1,2,8,0,16,8.25,38.83,8
4,19,7,12,7,7.0,24.84,8
4,25,41,39,50,16.64,65.3,8
4,22,6,19,6,3.0,34.06,8
1,0,13,0,26,13.0,42.49,8
5,26,6,20,6,6.0,56.36,8
4,3,24,17,28,14.56,32.76,8
2,0,30,42,44,44.27,60.83,8
3,0,29,10,36,12.21,51.11,8
2,0,13,8,19,10.0,32.2,8
6,14,11,10,11,4.0,31.3,8
4,20,9,14,9,6.0,48.33,8
1,1,2,0,4,2.24,16.64,8
5,6,0,8,9,9.22,15.62,8
2,0,10,0,21,11.0,36.24,8
4,3,10,7,12,4.47,14.42,8
4,8,41,33,50,26.57,59.91,8
0,13,0,7,4,7.21,29.07,8
3,0,8,2,10,2.83,15.62,8
4,14,6,10,6,4.0,31.3,8
4,7,11,0,11,7.0,13.89,8
5,39,0,40,11,11.05,65.3,8
6,13,11,9,11,4.0,27.29,8
1,1,4,0,8,4.12,24.6,8
0,7,0,0,5,8.6,17.2,8
4,32,0,30,9,9.22,56.61,8
0,17,0,0,8,18.79,30.61,8
1,0,13,0,26,13.0,42.49,8
0,22,0,3,11,21.95,50.61,8
4,19,11,14,11,5.0,42.49,8
5,23,6,18,6,5.0,34.71,8
3,7,0,8,6,6.08,17.2,8
3,0,17,7,21,8.06,29.07,8
4,8,41,33,50,26.57,59.91,8
3,0,19,7,24,8.6,31.3,8
6,8,6,5,6,3.0,17.89,8
3,17,0,17,8,8.0,30.61,8
4,17,0,18,11,11.05,26.91,8
2,0,16,0,33,17.0,65.3,8
1,2,3,0,6,3.61,17.89,8
0,14,0,7,5,8.6,31.3,8
2,0,4,0,8,4.0,14.42,8
2,0,8,0,17,9.0,29.53,8
4,7,20,13,24,7.21,27.29,8
5,13,9,6,9,7.0,25.55,8
5,32,0,32,9,9.0,46.69,8
0,8,0,2,3,6.71,17.89,8
2,0,24,30,36,32.31,46.86,8
3,0,23,4,29,7.21,38.47,8
3,0,11,7,14,7.62,20.0,8
2,0,6,0,12,6.0,26.91,8
2,0,16,0,33,17.0,59.91,8
2,0,10,0,20,10.0,35.51,8
1,1,4,0,8,4.12,24.6,8
4,2,41,25,50,24.7,56.82,8
1,10,7,0,14,12.21,51.11,8
5,7,0,8,6,6.08,16.64,8
4,39,10,34,10,5.0,58.8,8
2,0,23,11,35,16.28,56.61,8
2,0,25,4,37,12.65,56.36,8
1,3,11,0,22,11.4,50.61,8
2,0,18,10,27,13.45,45.61,8
1,0,5,0,10,5.0,19.8,8
6,9,6,5,6,4.0,16.64,8
0,21,0,0,7,22.14,32.56,8
4,21,10,21,24,14.0,38.28,9
4,10,18,10,41,23.0,42.2,9
3,0,7,0,24,17.0,38.6,9
4,13,6,14,14,8.06,34.01,9
0,0,0,0,9,9.0,36.36,9
0,0,0,0,17,17.0,41.59,9
4,19,12,19,29,17.0,41.59,9
3,0,6,2,18,12.17,25.5,9
2,0,13,10,16,10.44,36.4,9
2,0,8,6,13,7.81,35.51,9
3,0,12,1,37,25.02,39.22,9
0,0,0,0,18,18.0,47.2,9
0,0,0,0,22,22.0,43.86,9
1,9,0,9,16,16.0,35.17,9
1,23,0,24,6,6.08,40.0,9
0,0,0,0,22,22.0,43.66,9
2,0,11,14,9,14.14,26.93,9
3,0,9,0,30,21.0,39.05,9
4,13,14,15,27,13.15,30.89,9
1,10,0,11,20,20.02,28.23,9
2,0,18,26,10,27.2,38.95,9
3,0,19,1,31,12.04,34.01,9
3,0,11,1,26,15.03,41.05,9
2,0,22,15,19,15.3,43.66,9
3,0,8,1,33,25.02,42.64,9
4,14,9,13,23,14.04,26.93,9
3,0,11,1,19,8.06,36.14,9
4,23,7,22,30,23.02,39.41,9
1,15,0,17,6,6.32,36.36,9
1,12,0,14,6,6.32,47.13,9
2,0,14,9,16,9.22,35.17,9
3,0,10,0,33,23.0,40.22,9
1,20,0,22,12,12.17,34.71,9
3,0,20,0,35,15.0,47.38,9
3,0,12,0,37,25.0,44.65,9
4,25,8,24,26,18.03,36.07,9
3,0,18,1,38,20.02,44.94,9
4,12,6,10,12,6.32,25.94,9
4,11,26,13,43,17.12,44.92,9
0,0,0,0,10,10.0,29.07,9
3,0,23,0,48,25.0,50.0,9
3,0,11,1,19,8.06,36.14,9
2,0,20,21,14,21.84,39.96,9
4,24,9,24,27,18.0,36.12,9
4,14,6,12,15,9.22,47.13,9
4,13,6,14,14,8.06,34.01,9
3,0,19,0,30,11.0,31.62,9
4,17,12,18,32,20.02,48.47,9
1,25,0,26,16,16.03,47.2,9
0,0,0,0,16,16.0,29.07,9
4,9,24,10,41,17.03,42.2,9
4,9,16,7,33,17.12,35.17,9
3,0,8,1,26,18.03,37.48,9
2,0,10,19,6,19.42,29.0,9
0,0,0,0,22,22.0,42.2,9
3,0,18,1,38,20.02,47.2,9
0,0,0,0,7,7.0,38.28,9
1,13,0,13,6,6.0,34.01,9
1,22,0,23,8,8.06,42.2,9
1,11,0,13,17,17.12,36.4,9
2,0,8,8,12,8.94,32.02,9
2,0,6,10,8,10.2,28.79,9
3,0,23,1,29,6.08,42.2,9
2,0,23,9,24,9.06,42.2,9
1,6,0,8,12,12.17,32.02,9
0,0,0,0,21,21.0,44.92,9
1,24,0,26,12,12.17,41.23,9
0,0,0,0,8,8.0,42.64,9
2,0,10,7,10,7.0,24.35,9
0,0,0,0,8,8.0,37.48,9
1,17,0,19,12,12.17,41.68,9
4,18,29,16,54,25.08,56.92,9
2,0,13,16,18,16.76,36.67,9
1,11,0,12,6,6.08,25.94,9
1,19,0,21,14,14.14,39.96,9
3,0,11,1,32,21.02,40.0,9
0,0,0,0,15,15.0,45.22,9
1,13,0,14,9,9.06,26.93,9
4,26,16,24,37,21.1,45.22,9
4,21,11,22,17,6.08,27.8,9
2,0,9,27,7,27.07,41.04,9
3,0,17,1,38,21.02,41.63,9
1,9,0,11,13,13.15,37.64,9
4,19,22,19,45,23.0,48.85,9
0,0,0,0,20,20.0,42.05,9
4,14,21,16,38,17.12,41.23,9
0,0,0,0,18,18.0,48.85,9
3,0,13,2,24,11.18,33.24,9
1,19,0,19,22,22.0,48.85,9
1,21,0,23,16,16.12,34.71,9
2,0,8,26,11,26.17,37.48,9
2,0,17,11,20,11.4,28.23,9
4,19,22,19,45,23.0,48.85,9
1,11,0,13,18,18.11,49.34,9
2,0,17,9,22,10.3,41.98,9
0,0,0,0,13,13.0,34.71,9
3,0,8,2,22,14.14,36.12,9
2,0,25,14,6,23.6,47.13,9
0,0,0,0,9,9.0,39.2,9
2,0,22,18,7,23.43,43.86,9
0,0,0,0,21,21.0,44.92,9
1,15,0,17,12,12.17,48.47,9
4,9,22,9,35,13.0,41.98,9
1,19,0,21,11,11.18,27.8,9
3,0,13,2,31,18.11,36.4,9
1,6,0,6,23,23.0,47.38,9
0,0,0,0,6,6.0,34.01,9
0,0,0,0,16,16.0,29.07,9
4,23,6,22,17,11.05,34.71,9
2,0,8,11,13,12.08,37.64,9
2,0,18,14,21,14.32,41.23,9
1,16,0,18,12,12.17,46.52,9
4,23,16,23,23,7.0,34.71,9
3,0,20,0,42,22.0,46.52,9
0,0,0,0,9,9.0,31.24,9
1,11,0,13,8,8.25,29.07,9
4,14,21,16,38,17.12,41.23,9
2,0,16,26,8,27.2,46.87,9
1,12,0,12,14,14.0,29.07,9
1,15,0,16,18,18.03,36.67,9
2,0,9,24,8,24.02,39.05,9
0,0,0,0,14,14.0,33.62,9
4,26,16,24,37,21.1,45.22,9
1,25,0,26,16,16.03,45.22,9
2,0,7,14,7,14.0,34.0,9
2,0,6,13,6,13.0,34.01,9
0,0,0,0,11,11.0,35.36,9
1,15,0,16,24,24.02,42.05,9
1,17,0,18,29,29.02,56.92,9
