V1,V2,V3,V4,V5,V6,V7,Class
1,0,26,11,21,12.08,36.07,5
5,25,6,0,0,25.71,50.21,5
2,9,26,16,21,8.6,36.67,5
2,34,26,34,13,13.0,51.74,5
2,17,30,20,20,10.44,43.83,5
1,2,34,14,24,15.62,38.01,5
0,0,0,1,35,35.01,46.75,5
1,0,30,14,24,15.23,33.54,5
4,18,12,17,6,6.08,40.25,5
3,20,20,17,10,10.44,43.83,5
1,0,37,12,30,13.89,41.15,5
3,21,20,21,10,10.0,36.62,5
3,19,19,17,10,9.22,42.49,5
1,0,37,12,30,13.89,41.15,5
1,2,34,14,24,15.62,38.01,5
1,1,36,25,30,24.74,50.21,5
1,1,38,29,26,30.46,47.8,5
1,0,38,25,30,26.25,49.04,5
1,0,37,16,24,20.62,40.31,5
1,1,33,14,24,15.81,36.67,5
3,20,20,17,10,10.44,43.83,5
2,11,21,25,17,14.56,36.07,5
4,18,12,12,6,8.49,41.15,5
4,33,12,9,6,24.74,48.1,5
2,22,24,23,17,7.07,41.05,5
4,18,12,10,6,10.0,41.15,5
1,0,30,14,24,15.23,33.54,5
3,17,17,14,8,9.49,38.01,5
2,16,24,16,12,12.0,40.31,5
1,0,27,22,18,23.77,34.83,5
2,18,25,21,20,5.83,36.62,5
3,31,19,25,10,10.82,49.04,5
3,17,17,14,8,9.49,38.01,5
2,22,18,22,9,9.0,34.83,5
2,7,24,14,19,8.6,31.3,5
4,21,14,10,7,13.04,44.29,5
2,29,26,29,13,13.0,47.8,5
3,31,19,25,10,10.82,49.04,5
1,0,30,14,24,15.23,33.54,5
0,0,0,2,39,39.05,43.83,5
3,16,21,16,10,11.0,36.67,5
2,23,16,23,8,8.0,33.24,5
1,1,36,25,30,24.74,50.21,5
2,16,24,16,12,12.0,38.48,5
2,17,30,20,20,10.44,43.83,5
1,2,32,14,26,13.42,35.78,5
1,0,36,16,24,20.0,39.4,5
2,20,30,34,24,15.23,48.8,5
4,35,12,25,6,11.66,50.21,5
1,0,38,25,30,26.25,49.04,5
3,23,16,23,8,8.0,33.97,5
4,22,12,15,6,9.22,40.5,5
1,0,35,16,24,19.42,38.48,5
2,10,30,18,24,10.0,41.15,5
3,30,16,20,8,12.81,43.14,5
1,2,39,17,30,17.49,43.83,5
2,15,29,22,23,9.22,40.5,5
1,0,39,17,30,19.24,43.83,5
2,10,34,21,27,13.04,44.29,5
1,1,38,29,26,30.46,47.8,5
2,18,24,26,15,12.04,39.7,5
0,0,0,0,39,39.0,51.74,5
3,20,20,17,10,10.44,43.83,5
1,0,29,12,18,16.28,31.38,5
0,0,0,2,38,38.05,41.63,5
1,1,30,18,24,18.03,39.7,5
3,26,15,18,8,10.63,39.7,5
1,0,26,23,18,24.35,34.71,5
1,0,26,23,18,24.35,34.71,5
0,0,0,1,39,39.01,43.83,5
1,1,31,14,24,14.76,34.89,5
4,18,12,17,6,6.08,40.25,5
1,0,34,15,29,15.81,40.5,5
2,17,26,17,13,13.0,41.63,5
1,2,25,19,16,19.24,31.4,5
3,30,16,20,8,12.81,43.14,5
1,0,37,10,30,12.21,41.15,5
1,1,29,12,21,13.6,32.2,5
2,20,24,25,15,10.3,39.05,5
2,12,21,25,14,14.76,36.8,5
3,20,20,17,10,10.44,43.83,5
1,2,35,16,27,16.12,39.36,5
1,1,23,21,16,21.19,31.14,5
2,14,24,17,17,7.62,38.01,5
1,0,39,34,26,36.4,51.74,5
3,20,20,17,10,10.44,43.83,5
1,2,25,19,16,19.24,31.4,5
2,14,24,15,15,9.06,33.54,5
1,1,35,16,27,17.0,46.75,5
1,2,33,17,22,18.6,37.12,5
1,1,39,17,30,18.36,43.83,5
3,25,17,25,8,9.0,36.07,5
2,18,24,26,15,12.04,39.7,5
2,14,24,16,16,8.25,36.67,5
2,17,30,20,20,10.44,43.83,5
2,10,34,21,27,13.04,44.29,5
1,0,33,11,26,13.04,36.67,5
1,1,31,14,24,14.76,34.89,5
4,33,12,9,6,24.74,48.1,5
0,0,0,1,38,38.01,42.49,5
1,0,37,10,30,12.21,41.15,5
0,0,0,1,39,39.01,42.54,5
1,2,34,14,24,15.62,38.01,5
2,14,22,14,11,11.0,34.93,5
2,34,26,34,13,13.0,51.74,5
2,17,30,20,20,10.44,43.83,5
0,0,0,0,39,39.0,43.83,5
0,0,0,0,39,39.0,43.83,5
2,23,20,23,10,10.0,37.8,5
4,18,12,10,6,10.0,41.15,5
2,23,18,23,9,9.0,34.71,5
3,29,13,0,0,31.78,47.8,5
1,0,30,23,20,25.08,37.8,5
3,34,13,0,0,36.4,51.74,5
1,2,34,14,24,15.62,38.01,5
3,34,24,34,12,12.0,48.8,5
1,0,35,16,24,19.42,38.48,5
0,0,0,1,35,35.01,48.1,5
1,2,27,12,21,11.66,36.8,5
1,1,33,9,26,10.63,36.67,5
2,17,26,17,13,13.0,42.54,5
1,2,34,14,24,15.62,38.01,5
4,35,12,25,6,11.66,50.21,5
2,20,30,34,24,15.23,48.8,5
0,0,0,2,39,39.05,49.82,5
0,0,0,1,35,35.01,48.8,5
2,26,30,31,20,11.18,49.82,5
1,1,35,20,30,19.65,48.8,5
3,2,31,17,31,15.0,37.44,6
3,1,45,25,43,24.08,58.01,6
2,0,22,13,22,13.0,59.41,6
3,2,32,27,31,25.02,41.87,6
2,0,12,26,14,26.08,39.7,6
4,0,0,26,1,26.02,60.83,6
3,2,35,29,34,27.02,46.23,6
1,0,11,2,36,25.08,51.66,6
3,0,26,22,24,22.09,36.88,6
2,0,8,27,10,27.07,42.64,6
3,0,29,14,29,14.0,37.01,6
1,0,21,0,42,21.0,46.52,6
1,0,22,0,47,25.0,54.2,6
3,0,29,9,31,9.22,34.01,6
3,2,26,22,26,20.0,34.06,6
2,0,18,21,18,21.0,50.22,6
2,0,22,21,20,21.1,35.0,6
4,0,0,22,0,22.0,62.29,6
3,2,40,29,41,27.02,50.22,6
3,1,28,21,30,20.1,37.44,6
2,0,22,21,20,21.1,54.2,6
1,0,25,2,44,19.1,60.83,6
3,2,29,20,29,18.0,35.23,6
3,0,31,14,30,14.04,37.44,6
4,0,0,35,-2,35.06,51.66,6
2,0,20,19,18,19.1,37.8,6
1,0,22,2,46,24.08,62.29,6
3,2,38,22,39,20.02,51.74,6
3,2,34,21,33,19.03,42.2,6
2,0,22,11,23,11.05,62.29,6
3,0,33,19,35,19.1,43.6,6
3,0,33,14,33,14.0,41.62,6
3,1,36,14,38,13.15,47.71,6
3,2,41,21,40,19.03,54.56,6
0,0,0,0,25,25.0,70.71,6
3,2,40,29,41,27.02,50.22,6
1,0,21,0,42,21.0,46.52,6
2,0,22,6,21,6.08,53.01,6
2,0,25,33,23,33.06,58.8,6
3,1,43,30,42,29.02,53.01,6
3,2,23,19,24,17.03,31.4,6
3,2,32,32,34,30.07,46.69,6
1,0,24,1,38,14.04,49.68,6
1,0,24,1,38,14.04,49.68,6
2,0,22,11,23,11.05,62.29,6
2,0,17,36,15,36.06,53.81,6
3,2,29,23,31,21.1,42.52,6
1,0,16,2,41,25.08,46.53,6
3,2,32,15,31,13.04,43.19,6
2,0,13,28,12,28.02,46.69,6
1,0,15,2,36,21.1,53.76,6
3,0,32,28,32,28.0,42.52,6
3,2,35,36,34,34.01,50.21,6
2,0,11,18,13,18.11,51.66,6
3,0,28,16,29,16.03,39.7,6
2,0,20,27,22,27.07,45.8,6
1,0,22,0,37,15.0,46.07,6
3,2,35,32,35,30.0,48.17,6
2,0,16,18,15,18.03,46.4,6
3,2,36,19,36,17.0,51.66,6
2,0,22,13,22,13.0,59.41,6
3,2,32,27,31,25.02,41.87,6
4,0,0,35,-2,35.06,51.66,6
3,0,37,24,37,24.0,44.1,6
3,2,35,32,35,30.0,48.17,6
4,0,0,18,1,18.03,59.41,6
3,0,32,28,32,28.0,42.52,6
2,0,18,29,20,29.07,51.74,6
3,2,24,20,23,18.03,34.06,6
3,2,32,32,34,30.07,46.69,6
2,0,24,31,23,31.02,49.68,6
2,0,16,26,18,26.08,47.71,6
3,2,43,33,42,31.02,58.8,6
2,0,10,25,10,25.0,42.2,6
3,2,30,28,30,26.0,42.52,6
1,0,24,2,41,17.12,54.56,6
2,0,16,18,15,18.03,46.4,6
1,0,18,0,37,19.0,48.27,6
2,0,18,12,18,12.0,48.84,6
1,0,25,2,44,19.1,60.83,6
1,0,21,2,35,14.14,46.23,6
2,0,20,27,22,27.07,45.8,6
2,0,13,28,13,28.0,50.33,6
3,0,36,6,36,6.0,47.01,6
1,0,21,2,35,14.14,46.23,6
1,0,14,0,39,25.0,52.8,6
3,2,37,25,37,23.0,44.65,6
3,0,30,29,28,29.07,41.73,6
3,0,36,24,37,24.02,45.8,6
3,0,26,18,28,18.11,33.29,6
3,2,33,17,32,15.03,43.6,6
1,0,21,1,45,24.02,58.01,6
4,0,0,31,1,31.02,45.28,6
3,2,25,17,23,15.13,35.38,6
1,0,11,2,35,24.08,50.21,6
4,0,0,29,1,29.02,48.92,6
4,0,0,27,-1,27.02,48.84,6
3,1,43,30,42,29.02,53.01,6
3,2,29,20,29,18.0,35.23,6
2,0,21,18,22,18.03,35.23,6
2,0,24,31,23,31.02,49.68,6
3,2,25,22,25,20.0,34.66,6
2,0,17,26,18,26.02,43.6,6
3,1,44,33,44,32.0,60.88,6
2,0,20,24,18,24.08,41.62,6
2,0,11,18,12,18.03,50.21,6
2,0,17,26,18,26.02,43.6,6
1,0,25,2,43,18.11,58.8,6
4,0,0,41,-1,41.01,60.88,6
1,0,15,2,36,21.1,53.76,6
3,2,34,21,33,19.03,42.2,6
3,0,33,19,35,19.1,43.6,6
2,0,18,23,18,23.0,37.01,6
3,2,36,19,36,17.0,51.66,6
3,0,39,11,41,11.18,52.8,6
3,0,24,22,26,22.09,35.61,6
2,0,25,26,25,26.0,60.88,6
3,2,37,10,37,8.0,48.92,6
3,1,50,50,50,49.0,70.71,6
1,0,11,2,35,24.08,50.21,6
3,2,41,15,40,13.04,46.53,6
3,0,24,22,26,22.09,35.61,6
2,0,21,22,21,22.0,58.01,6
3,0,37,7,35,7.28,48.27,6
3,0,47,27,45,27.07,54.2,6
3,2,46,35,48,33.06,59.41,6
3,1,38,33,37,32.02,50.33,6
3,0,30,24,29,24.02,38.42,6
1,0,22,2,46,24.08,62.29,6
4,0,0,32,1,32.02,49.68,6
1,0,22,0,37,15.0,46.07,6
2,0,24,25,25,25.02,54.56,6
1,0,17,0,40,23.0,53.81,6
1,0,18,0,35,17.0,48.84,6
2,0,16,22,16,22.0,46.53,6
2,0,24,25,25,25.02,54.56,6
1,0,21,1,45,24.02,58.01,6
3,2,23,19,24,17.03,31.4,6
3,0,40,12,40,12.0,53.81,6
3,0,30,10,30,10.0,40.36,6
3,1,32,19,32,18.0,40.0,6
3,1,44,33,44,32.0,60.88,6
2,0,18,21,18,21.0,50.22,6
2,0,12,29,11,29.02,47.01,6
3,0,40,12,40,12.0,53.81,6
1,0,22,1,43,21.02,53.01,6
2,0,24,24,25,24.02,40.0,6
3,1,31,8,32,7.07,34.93,7
3,1,32,7,34,6.32,36.77,7
3,1,35,17,34,16.03,38.91,7
3,0,33,32,31,32.06,45.97,7
1,0,23,2,42,19.1,48.37,7
1,0,21,1,45,24.02,62.94,7
3,1,31,7,30,6.08,38.01,7
2,0,23,31,24,31.02,44.55,7
3,2,46,30,45,28.02,54.92,7
3,1,33,9,35,8.25,39.82,7
2,0,16,14,18,14.14,51.66,7
3,1,31,8,32,7.07,34.93,7
2,0,18,21,19,21.02,34.06,7
3,2,36,23,35,21.02,48.84,7
3,1,31,7,30,6.08,38.01,7
3,0,36,23,36,23.0,42.72,7
3,0,36,19,38,19.1,47.8,7
3,2,43,41,43,39.0,59.41,7
2,0,25,15,24,15.03,53.25,7
3,2,45,30,45,28.0,58.9,7
3,1,29,11,31,10.2,33.24,7
3,1,28,12,28,11.0,30.46,7
1,0,25,1,44,19.03,53.25,7
3,0,42,24,43,24.02,49.24,7
2,0,25,22,23,22.09,41.34,7
2,0,21,44,20,44.01,62.94,7
1,0,17,0,35,18.0,50.25,7
2,0,24,28,24,28.0,41.77,7
2,0,25,15,24,15.03,53.25,7
1,0,18,0,36,18.0,47.8,7
3,2,46,12,47,10.05,48.51,7
3,2,39,25,39,23.0,46.32,7
1,0,15,1,39,24.02,48.01,7
1,0,20,1,43,23.02,44.38,7
2,0,21,10,21,10.0,56.59,7
3,1,45,40,45,39.0,62.94,7
1,0,23,2,44,21.1,56.85,7
3,2,45,38,45,36.0,58.9,7
3,2,35,36,34,34.01,50.21,7
3,1,35,18,35,17.0,39.36,7
2,0,15,28,14,28.02,48.01,7
3,2,33,28,32,26.02,45.28,7
3,0,37,34,38,34.01,50.99,7
3,0,40,8,39,8.06,45.65,7
2,0,18,21,19,21.02,34.06,7
3,0,35,11,33,11.18,47.42,7
3,0,24,19,25,19.03,31.4,7
2,0,9,27,8,27.02,41.11,7
3,2,33,33,32,31.02,46.67,7
1,0,15,1,39,24.02,48.01,7
2,0,25,22,23,22.09,41.34,7
1,0,20,0,42,22.0,49.24,7
1,0,22,2,39,17.12,46.32,7
3,0,40,31,42,31.06,52.2,7
2,0,23,38,21,38.05,58.9,7
3,2,27,23,25,21.1,35.47,7
3,0,33,7,35,7.28,41.34,7
3,2,25,20,26,18.03,32.8,7
2,0,15,28,14,28.02,48.01,7
3,1,38,35,37,34.01,51.66,7
1,0,17,0,35,18.0,50.25,7
2,0,20,22,20,22.0,50.21,7
3,2,24,22,26,20.1,34.06,7
1,0,22,0,35,13.0,47.42,7
2,0,21,11,22,11.05,48.51,7
1,0,21,2,45,24.08,58.9,7
3,0,36,23,36,23.0,42.72,7
3,1,44,30,43,29.02,53.25,7
2,0,23,16,23,16.0,51.4,7
2,0,19,33,19,33.0,48.84,7
3,1,29,11,31,10.2,33.24,7
3,1,44,30,43,29.02,53.25,7
3,2,32,22,32,20.0,44.55,7
1,0,18,0,36,18.0,47.8,7
3,0,35,11,33,11.18,47.42,7
1,0,18,2,43,25.08,59.41,7
2,0,19,22,19,22.0,38.01,7
3,0,39,34,41,34.06,53.26,7
1,0,20,1,36,16.03,46.86,7
2,0,22,12,21,12.04,46.32,7
2,0,20,23,19,23.02,34.71,7
3,1,35,7,33,6.32,35.69,7
3,1,36,30,36,29.0,46.86,7
3,1,28,12,28,11.0,30.46,7
3,0,36,19,38,19.1,47.8,7
3,0,33,32,31,32.06,45.97,7
3,2,32,22,32,20.0,44.55,7
1,0,25,0,40,15.0,45.65,7
3,0,33,7,35,7.28,41.34,7
3,0,31,10,33,10.2,42.01,7
2,0,22,32,22,32.0,47.42,7
3,1,38,23,40,22.09,46.65,7
2,0,23,31,24,31.02,44.55,7
2,0,17,28,17,28.0,47.63,7
2,0,17,28,17,28.0,40.31,7
3,2,42,22,42,20.0,48.37,7
1,0,22,2,39,17.12,46.32,7
3,1,31,20,32,19.03,37.74,7
3,1,25,22,27,21.1,34.83,7
1,0,24,2,46,22.09,54.92,7
3,1,35,18,35,17.0,39.36,7
2,0,9,27,8,27.02,41.11,7
3,2,31,24,30,22.02,41.11,7
3,1,35,17,34,16.03,38.91,7
2,0,21,11,22,11.05,48.51,7
1,0,18,2,43,25.08,59.41,7
3,1,29,22,29,21.0,40.31,7
2,0,17,28,17,28.0,40.31,7
1,0,19,2,36,17.12,48.84,7
3,2,41,31,41,29.0,51.4,7
2,0,23,16,23,16.0,51.4,7
1,0,14,0,39,25.0,53.26,7
1,0,14,1,38,24.02,46.65,7
2,0,21,10,21,10.0,56.59,7
3,0,25,20,23,20.1,32.02,7
3,1,33,9,35,8.25,39.82,7
3,2,31,8,33,6.32,35.11,7
3,29,0,31,7,7.28,55.0,8
3,0,33,34,41,34.93,69.31,8
2,0,26,17,38,20.81,42.49,8
3,17,0,17,10,10.0,46.1,8
0,25,0,4,12,24.19,56.36,8
3,0,29,10,36,12.21,51.11,8
0,37,0,0,13,39.22,55.17,8
5,25,8,20,8,5.0,50.61,8
6,42,11,35,11,7.0,65.3,8
4,34,41,46,50,15.0,69.31,8
3,0,33,8,41,11.31,59.91,8
3,10,27,26,36,18.36,45.61,8
4,22,0,24,6,6.32,39.7,8
5,46,0,44,9,9.22,69.31,8
3,3,19,25,26,23.09,37.48,8
3,0,20,6,25,7.81,35.51,8
1,0,15,0,30,15.0,58.8,8
0,32,0,11,12,24.19,56.61,8
4,30,10,27,10,3.0,53.25,8
1,14,12,0,25,19.1,62.2,8
1,8,8,0,16,11.31,59.91,8
4,30,11,26,11,4.0,46.86,8
4,24,29,32,34,9.43,46.69,8
4,4,29,17,34,13.93,38.47,8
2,0,26,37,40,39.56,55.17,8
1,0,13,0,26,13.0,55.17,8
3,0,29,10,36,12.21,51.11,8
5,46,0,44,9,9.22,69.31,8
4,19,7,14,7,5.0,42.49,8
4,30,8,25,8,5.0,50.0,8
4,18,8,13,8,5.0,43.86,8
3,14,35,38,46,26.4,59.67,8
4,8,25,20,30,13.0,36.62,8
4,20,7,14,7,6.0,41.18,8
2,0,18,19,28,21.47,34.41,8
2,0,30,42,44,44.27,60.83,8
4,6,20,12,24,7.21,27.78,8
4,7,24,14,28,8.06,31.3,8
2,0,18,12,28,15.62,31.3,8
2,0,26,17,40,22.02,43.86,8
3,11,35,32,46,23.71,56.61,8
2,0,14,0,28,14.0,47.41,8
2,0,26,17,38,20.81,42.49,8
3,29,0,28,8,8.06,50.0,8
4,33,7,26,7,7.0,55.0,8
3,9,21,21,28,13.89,36.24,8
4,10,36,22,44,14.42,51.11,8
1,0,13,0,26,13.0,55.17,8
5,21,0,21,6,6.0,47.41,8
3,29,0,29,7,7.0,51.61,8
3,0,28,11,35,13.04,47.41,8
3,0,20,7,25,8.6,39.7,8
2,0,26,17,38,20.81,42.49,8
4,25,0,25,7,7.0,38.9,8
4,32,0,30,9,9.22,56.61,8
4,19,0,21,6,6.32,44.42,8
4,7,20,13,24,7.21,27.29,8
0,46,0,34,8,14.42,69.31,8
5,32,0,32,9,9.0,46.69,8
3,6,19,16,26,12.21,31.62,8
2,0,26,17,38,20.81,42.49,8
4,22,0,23,8,8.06,50.61,8
4,8,25,20,30,13.0,36.62,8
6,18,8,13,8,5.0,38.47,8
3,8,19,18,26,12.21,32.2,8
2,0,23,14,35,18.44,59.67,8
5,23,10,18,10,5.0,36.24,8
2,0,30,19,44,23.6,48.33,8
5,32,0,32,9,9.0,46.69,8
4,21,0,22,10,10.05,36.24,8
0,29,0,0,15,32.65,55.0,8
3,13,21,25,28,13.89,38.9,8
2,0,25,14,37,18.44,62.2,8
5,23,10,18,10,5.0,36.24,8
0,35,0,14,12,24.19,62.2,8
5,38,9,34,9,4.0,59.67,8
4,25,0,26,6,6.08,37.48,8
3,2,29,19,38,19.24,43.91,8
3,0,23,24,29,24.74,46.69,8
6,17,10,14,10,3.0,32.76,8
4,25,0,26,6,6.08,37.48,8
3,1,27,18,36,19.24,40.71,8
3,30,0,30,10,10.0,53.25,8
4,3,24,17,28,14.56,32.76,8
4,3,24,17,28,14.56,32.76,8
1,0,15,0,30,15.0,53.25,8
4,42,7,37,7,5.0,60.83,8
6,32,9,29,9,3.0,46.69,8
4,7,21,13,26,7.81,29.07,8
3,37,0,36,6,6.08,55.17,8
6,26,7,20,7,6.0,51.11,8
3,42,0,41,7,7.07,60.83,8
2,0,14,0,29,15.0,51.11,8
6,29,10,25,10,4.0,43.19,8
2,0,30,29,44,32.2,55.0,8
3,29,0,28,8,8.06,50.0,8
3,3,33,22,44,21.95,50.12,8
1,0,14,0,28,14.0,51.61,8
0,29,0,0,14,32.2,51.61,8
6,17,10,11,10,6.0,36.24,8
3,2,35,23,46,23.71,51.88,8
2,0,26,17,38,20.81,42.49,8
2,0,30,30,44,33.11,53.25,8
3,2,29,19,38,19.24,44.42,8
5,19,7,16,7,3.0,40.71,8
1,0,14,0,28,14.0,51.61,8
6,22,6,17,6,5.0,47.41,8
4,7,25,24,30,17.72,39.7,8
6,21,6,17,6,4.0,36.62,8
0,33,0,8,8,26.25,59.91,8
3,4,37,25,50,24.7,56.36,8
3,29,0,29,7,7.0,51.61,8
3,0,33,8,41,11.31,59.91,8
1,0,15,0,30,15.0,53.25,8
2,0,18,22,26,23.41,34.06,8
3,2,24,21,32,20.62,38.83,8
4,8,41,33,50,26.57,59.91,8
5,22,0,24,7,7.28,51.11,8
5,27,7,21,7,6.0,38.9,8
2,0,26,30,38,32.31,49.04,8
4,35,0,33,8,8.25,62.2,8
2,0,16,0,33,17.0,59.91,8
4,19,7,14,7,5.0,42.49,8
3,9,21,21,28,13.89,36.24,8
3,17,0,17,10,10.0,46.1,8
5,33,9,29,9,4.0,56.61,8
2,0,22,4,33,11.7,53.25,8
5,28,0,28,10,10.0,43.19,8
0,38,0,14,12,26.83,59.67,8
2,0,25,4,37,12.65,56.36,8
2,0,14,13,21,14.76,38.9,8
0,30,0,0,15,33.54,53.25,8
5,28,0,28,10,10.0,43.19,8
6,26,7,19,7,7.0,39.7,8
2,0,22,3,33,11.4,50.12,8
4,30,11,26,11,4.0,46.86,8
4,23,0,24,10,10.05,51.88,8
3,4,33,29,44,27.31,53.25,8
4,19,11,14,11,5.0,42.49,8
4,38,6,32,6,6.0,55.17,8
4,22,0,24,6,6.32,39.7,8
2,0,22,3,33,11.4,50.12,8
5,23,6,16,6,7.0,44.42,8
5,37,8,31,8,6.0,62.2,8
5,28,11,21,11,7.0,45.61,8
4,22,0,22,6,6.0,50.12,8
4,20,9,14,9,6.0,48.33,8
2,0,18,20,26,21.54,34.06,8
4,30,10,27,10,3.0,53.25,8
6,21,6,17,6,4.0,36.62,8
1,25,8,0,16,26.25,65.3,8
5,22,11,18,11,4.0,38.83,8
4,25,41,39,50,16.64,65.3,8
4,22,0,23,8,8.06,50.61,8
3,13,21,25,28,13.89,38.9,8
3,30,0,30,10,10.0,53.25,8
2,0,30,29,44,32.2,55.0,8
4,25,41,39,50,16.64,65.3,8
2,0,19,2,29,10.2,44.42,8
5,27,6,22,6,5.0,37.48,8
5,24,0,24,7,7.0,39.7,8
6,17,10,14,10,3.0,32.76,8
2,0,30,30,44,33.11,53.25,8
3,2,29,19,38,19.24,43.91,8
4,20,9,14,9,6.0,48.33,8
2,0,30,37,44,39.56,58.8,8
4,2,41,25,50,24.7,56.82,8
3,3,33,22,44,21.95,50.61,8
5,26,6,19,6,7.0,39.7,8
3,0,23,4,29,7.21,38.47,8
0,37,0,0,13,39.22,55.17,8
1,0,15,0,30,15.0,48.33,8
4,7,20,13,24,7.21,27.29,8
3,0,20,7,25,8.6,39.7,8
3,0,21,18,26,18.68,43.19,8
4,38,0,38,9,9.0,59.67,8
4,24,9,23,18,9.06,31.24,9
4,13,28,12,48,20.02,49.73,9
4,26,12,26,27,15.0,41.23,9
4,19,8,18,17,9.06,38.08,9
2,0,21,24,18,24.19,36.88,9
4,17,15,17,31,16.0,41.63,9
3,0,20,0,35,15.0,47.38,9
4,21,9,23,33,24.08,40.22,9
2,0,22,15,19,15.3,43.66,9
3,0,8,1,33,25.02,42.64,9
4,9,10,9,35,25.0,36.14,9
4,10,25,10,32,7.0,50.01,9
2,0,18,24,19,24.02,44.94,9
4,23,16,23,23,7.0,34.71,9
4,16,24,18,38,14.14,42.05,9
1,16,0,16,20,20.0,48.7,9
1,19,0,19,22,22.0,48.85,9
4,16,6,17,31,25.02,35.36,9
2,0,15,26,12,26.17,41.23,9
2,0,20,16,24,16.49,42.05,9
2,0,25,10,25,10.0,50.01,9
4,12,10,13,35,25.02,39.22,9
3,0,25,1,49,24.02,50.01,9
4,27,7,28,30,23.02,41.04,9
3,0,12,1,37,25.02,39.22,9
4,17,6,19,24,18.11,36.36,9
2,0,20,18,12,19.7,46.52,9
3,0,18,1,34,16.03,41.23,9
4,13,28,12,48,20.02,49.73,9
4,11,26,13,43,17.12,44.92,9
2,0,23,9,24,9.06,42.2,9
2,0,23,9,24,9.06,42.2,9
4,11,18,11,29,11.0,31.02,9
3,0,25,1,43,18.03,49.74,9
4,18,12,20,30,18.11,46.52,9
3,0,25,1,45,20.02,47.13,9
4,25,18,25,25,7.0,49.74,9
4,24,12,24,37,25.0,44.1,9
3,0,23,2,47,24.08,49.73,9
1,25,0,26,16,16.03,45.22,9
3,0,18,1,34,16.03,41.23,9
4,18,29,16,54,25.08,56.92,9
4,19,22,19,45,23.0,48.85,9
4,16,16,18,41,25.08,44.78,9
4,19,12,19,29,17.0,41.59,9
1,17,0,18,29,29.02,56.92,9
4,23,8,23,31,23.0,38.6,9
3,0,14,0,35,21.0,41.34,9
2,0,22,18,7,23.43,43.86,9
4,24,12,24,37,25.0,44.1,9
4,19,22,19,45,23.0,48.85,9
3,0,16,0,35,19.0,41.88,9
4,9,24,10,41,17.03,42.2,9
2,0,11,23,15,23.35,41.05,9
4,19,8,18,17,9.06,38.08,9
2,0,20,21,14,21.84,39.96,9
4,26,16,24,37,21.1,45.22,9
1,23,0,24,19,19.03,44.94,9
4,22,24,22,32,8.0,47.41,9
4,9,22,9,35,13.0,41.98,9
4,24,9,24,27,18.0,36.12,9
2,0,18,26,10,27.2,38.95,9
4,9,16,7,33,17.12,35.17,9
2,0,25,25,18,25.96,49.74,9
3,0,23,0,48,25.0,50.0,9
4,13,18,15,35,17.12,49.34,9
4,13,14,15,27,13.15,30.89,9
2,0,21,24,18,24.19,36.88,9
4,23,8,23,31,23.0,38.6,9
2,0,16,23,21,23.54,41.88,9
1,16,0,16,20,20.0,48.7,9
4,8,27,7,52,25.02,52.61,9
3,0,23,2,47,24.08,49.73,9
4,22,12,23,25,13.04,34.71,9
4,13,17,11,24,7.28,36.4,9
4,21,7,22,21,14.04,41.34,9
2,0,23,13,28,13.93,49.73,9
2,0,25,10,25,10.0,50.01,9
3,0,20,0,42,22.0,46.52,9
4,23,9,21,19,10.2,33.24,9
4,23,15,23,34,19.0,41.05,9
4,14,24,14,39,15.0,50.0,9
3,0,17,1,38,21.02,41.63,9
2,0,20,16,24,16.49,42.05,9
3,0,18,0,31,13.0,48.85,9
3,0,25,0,34,9.0,56.92,9
4,24,6,22,22,16.12,40.0,9
4,13,23,13,41,18.0,44.92,9
4,22,7,24,31,24.08,39.2,9
4,14,22,14,28,6.0,34.01,9
1,8,0,8,27,27.0,52.61,9
4,14,6,12,15,9.22,47.13,9
3,0,18,1,38,20.02,47.2,9
2,0,20,19,12,20.62,41.68,9
4,16,20,15,44,24.02,48.7,9
3,0,24,0,39,15.0,46.87,9
4,6,23,6,47,24.0,47.38,9
3,0,20,0,35,15.0,47.38,9
2,0,23,13,18,13.93,49.34,9
2,0,18,26,10,27.2,38.95,9
4,13,14,12,39,25.02,41.11,9
4,23,8,25,33,25.08,42.2,9
3,0,20,0,42,22.0,46.52,9
4,8,14,8,37,23.0,37.85,9
2,0,22,18,7,23.43,43.86,9
3,0,22,0,41,19.0,43.66,9
4,24,8,25,22,14.04,39.05,9
3,0,16,1,39,23.02,46.87,9
2,0,23,14,24,14.04,50.0,9
4,26,10,26,29,19.0,38.95,9
4,26,16,24,37,21.1,45.22,9
4,16,6,17,31,25.02,35.36,9
4,14,24,14,39,15.0,50.0,9
3,0,23,0,48,25.0,50.0,9
2,0,21,13,23,13.15,44.92,9
4,19,21,21,35,14.14,50.57,9
3,0,23,2,47,24.08,49.34,9
4,17,12,18,32,20.02,48.47,9
4,17,9,17,21,12.0,33.62,9
3,0,25,0,34,9.0,56.92,9
4,23,9,21,19,10.2,33.24,9
3,0,23,0,46,23.0,48.7,9
2,0,23,16,20,16.28,48.7,9
3,0,25,2,33,8.25,44.78,9
2,0,22,23,8,26.93,42.2,9
2,0,9,27,7,27.07,41.04,9
4,19,12,21,36,24.08,41.68,9
3,0,25,2,33,8.25,44.78,9
4,21,9,23,33,24.08,40.22,9
4,11,15,11,39,24.0,40.52,9
